cell_id,orig_obs_idx,role,gene_transcript
k562_261477,261477,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_261510,261510,nt,NT_POOL
k562_261582,261582,nt,NT_POOL
k562_261603,261603,nt,NT_POOL
k562_261709,261709,nt,NT_POOL
k562_261719,261719,perturbed,1035_C1orf109_P1_ENSG00000116922
k562_261812,261812,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_261835,261835,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_261872,261872,nt,NT_POOL
k562_261873,261873,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_261911,261911,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_261946,261946,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_262012,262012,nt,NT_POOL
k562_262047,262047,nt,NT_POOL
k562_262074,262074,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_262085,262085,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_262109,262109,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_262126,262126,nt,NT_POOL
k562_262188,262188,nt,NT_POOL
k562_262312,262312,nt,NT_POOL
k562_262347,262347,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_262433,262433,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_262463,262463,nt,NT_POOL
k562_262480,262480,nt,NT_POOL
k562_262525,262525,nt,NT_POOL
k562_262615,262615,nt,NT_POOL
k562_262630,262630,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_262730,262730,nt,NT_POOL
k562_262783,262783,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_262817,262817,nt,NT_POOL
k562_262830,262830,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_262832,262832,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_262863,262863,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_262899,262899,nt,NT_POOL
k562_262949,262949,nt,NT_POOL
k562_262986,262986,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_262991,262991,nt,NT_POOL
k562_263224,263224,nt,NT_POOL
k562_263244,263244,nt,NT_POOL
k562_263378,263378,nt,NT_POOL
k562_263386,263386,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_263433,263433,nt,NT_POOL
k562_263449,263449,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_263572,263572,nt,NT_POOL
k562_263639,263639,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_263690,263690,nt,NT_POOL
k562_263772,263772,nt,NT_POOL
k562_263836,263836,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_263846,263846,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_263855,263855,nt,NT_POOL
k562_264006,264006,nt,NT_POOL
k562_264099,264099,nt,NT_POOL
k562_264225,264225,nt,NT_POOL
k562_264279,264279,nt,NT_POOL
k562_264329,264329,nt,NT_POOL
k562_264344,264344,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_264400,264400,nt,NT_POOL
k562_264412,264412,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_264497,264497,nt,NT_POOL
k562_264520,264520,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_264555,264555,nt,NT_POOL
k562_264656,264656,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_264676,264676,nt,NT_POOL
k562_264720,264720,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_264721,264721,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_264744,264744,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_264788,264788,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_264891,264891,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_264913,264913,nt,NT_POOL
k562_264992,264992,nt,NT_POOL
k562_264995,264995,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_265056,265056,perturbed,10236_ZNF24_P1P2_ENSG00000172466
k562_265063,265063,nt,NT_POOL
k562_265115,265115,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_265135,265135,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_265160,265160,nt,NT_POOL
k562_265247,265247,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_265249,265249,nt,NT_POOL
k562_265263,265263,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_265305,265305,nt,NT_POOL
k562_265364,265364,perturbed,10202_ZNF207_P1_ENSG00000010244
k562_265412,265412,nt,NT_POOL
k562_265429,265429,nt,NT_POOL
k562_265492,265492,nt,NT_POOL
k562_265566,265566,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_265606,265606,nt,NT_POOL
k562_265619,265619,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_265672,265672,nt,NT_POOL
k562_265764,265764,nt,NT_POOL
k562_265773,265773,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_265872,265872,nt,NT_POOL
k562_265922,265922,nt,NT_POOL
k562_265960,265960,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_265977,265977,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_266086,266086,nt,NT_POOL
k562_266102,266102,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_266119,266119,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_266120,266120,nt,NT_POOL
k562_266206,266206,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_266336,266336,nt,NT_POOL
k562_266378,266378,nt,NT_POOL
k562_266412,266412,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_266437,266437,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_266651,266651,nt,NT_POOL
k562_266693,266693,nt,NT_POOL
k562_266734,266734,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_266880,266880,nt,NT_POOL
k562_266943,266943,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_266968,266968,nt,NT_POOL
k562_267053,267053,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_267080,267080,nt,NT_POOL
k562_267152,267152,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_267158,267158,nt,NT_POOL
k562_267197,267197,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_267227,267227,nt,NT_POOL
k562_267285,267285,nt,NT_POOL
k562_267332,267332,nt,NT_POOL
k562_267417,267417,nt,NT_POOL
k562_267528,267528,nt,NT_POOL
k562_267657,267657,nt,NT_POOL
k562_267712,267712,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_267734,267734,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_267762,267762,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_267785,267785,nt,NT_POOL
k562_267796,267796,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_267869,267869,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_267919,267919,nt,NT_POOL
k562_268016,268016,nt,NT_POOL
k562_268071,268071,nt,NT_POOL
k562_268106,268106,nt,NT_POOL
k562_268210,268210,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_268272,268272,nt,NT_POOL
k562_268273,268273,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_268290,268290,perturbed,10202_ZNF207_P1_ENSG00000010244
k562_268376,268376,nt,NT_POOL
k562_268467,268467,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_268482,268482,nt,NT_POOL
k562_268581,268581,nt,NT_POOL
k562_268746,268746,nt,NT_POOL
k562_268758,268758,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_268821,268821,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_268846,268846,nt,NT_POOL
k562_268902,268902,nt,NT_POOL
k562_268991,268991,nt,NT_POOL
k562_269018,269018,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_269049,269049,nt,NT_POOL
k562_269087,269087,nt,NT_POOL
k562_269159,269159,nt,NT_POOL
k562_269232,269232,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_269346,269346,nt,NT_POOL
k562_269408,269408,nt,NT_POOL
k562_269511,269511,nt,NT_POOL
k562_269547,269547,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_269578,269578,nt,NT_POOL
k562_269767,269767,nt,NT_POOL
k562_269791,269791,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_269830,269830,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_269895,269895,nt,NT_POOL
k562_269933,269933,nt,NT_POOL
k562_269968,269968,nt,NT_POOL
k562_270050,270050,nt,NT_POOL
k562_270206,270206,nt,NT_POOL
k562_270262,270262,nt,NT_POOL
k562_270363,270363,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_270364,270364,nt,NT_POOL
k562_270382,270382,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_270401,270401,nt,NT_POOL
k562_270452,270452,nt,NT_POOL
k562_270491,270491,nt,NT_POOL
k562_270492,270492,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_270577,270577,nt,NT_POOL
k562_270630,270630,perturbed,10040_ZCCHC9_P1P2_ENSG00000131732
k562_270649,270649,nt,NT_POOL
k562_270805,270805,nt,NT_POOL
k562_270819,270819,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_270861,270861,nt,NT_POOL
k562_270888,270888,perturbed,10202_ZNF207_P1_ENSG00000010244
k562_270934,270934,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_270986,270986,nt,NT_POOL
k562_271072,271072,nt,NT_POOL
k562_271125,271125,nt,NT_POOL
k562_271153,271153,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_271178,271178,nt,NT_POOL
k562_271258,271258,nt,NT_POOL
k562_271296,271296,nt,NT_POOL
k562_271486,271486,nt,NT_POOL
k562_271558,271558,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_271630,271630,nt,NT_POOL
k562_271735,271735,nt,NT_POOL
k562_271767,271767,nt,NT_POOL
k562_271819,271819,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_271862,271862,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_271925,271925,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_271942,271942,nt,NT_POOL
k562_271949,271949,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_271969,271969,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_272180,272180,nt,NT_POOL
k562_272193,272193,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_272251,272251,nt,NT_POOL
k562_272325,272325,nt,NT_POOL
k562_272399,272399,nt,NT_POOL
k562_272456,272456,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_272463,272463,nt,NT_POOL
k562_272484,272484,nt,NT_POOL
k562_272544,272544,nt,NT_POOL
k562_272570,272570,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_272607,272607,nt,NT_POOL
k562_272624,272624,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_272636,272636,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_272702,272702,nt,NT_POOL
k562_272770,272770,nt,NT_POOL
k562_272804,272804,nt,NT_POOL
k562_272895,272895,nt,NT_POOL
k562_272986,272986,nt,NT_POOL
k562_273105,273105,nt,NT_POOL
k562_273157,273157,nt,NT_POOL
k562_273184,273184,nt,NT_POOL
k562_273213,273213,nt,NT_POOL
k562_273256,273256,nt,NT_POOL
k562_273298,273298,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_273302,273302,nt,NT_POOL
k562_273368,273368,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_273375,273375,nt,NT_POOL
k562_273420,273420,nt,NT_POOL
k562_273466,273466,nt,NT_POOL
k562_273533,273533,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_273552,273552,nt,NT_POOL
k562_273564,273564,perturbed,1035_C1orf109_P1_ENSG00000116922
k562_273631,273631,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_273648,273648,nt,NT_POOL
k562_273676,273676,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_273776,273776,nt,NT_POOL
k562_273796,273796,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_273897,273897,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_273939,273939,nt,NT_POOL
k562_273940,273940,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_274014,274014,nt,NT_POOL
k562_274067,274067,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_274081,274081,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_274091,274091,nt,NT_POOL
k562_274131,274131,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_274161,274161,nt,NT_POOL
k562_274247,274247,nt,NT_POOL
k562_274259,274259,perturbed,10152_ZNF100_P1P2_ENSG00000197020
k562_274260,274260,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_274334,274334,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_274336,274336,nt,NT_POOL
k562_274430,274430,nt,NT_POOL
k562_274517,274517,nt,NT_POOL
k562_274538,274538,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_274570,274570,nt,NT_POOL
k562_274657,274657,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_274721,274721,nt,NT_POOL
k562_274763,274763,nt,NT_POOL
k562_274845,274845,nt,NT_POOL
k562_274901,274901,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_274951,274951,nt,NT_POOL
k562_275013,275013,nt,NT_POOL
k562_275110,275110,nt,NT_POOL
k562_275130,275130,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_275146,275146,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_275156,275156,nt,NT_POOL
k562_275201,275201,nt,NT_POOL
k562_275207,275207,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_275363,275363,nt,NT_POOL
k562_275465,275465,nt,NT_POOL
k562_275504,275504,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_275543,275543,nt,NT_POOL
k562_275706,275706,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_275755,275755,nt,NT_POOL
k562_275883,275883,nt,NT_POOL
k562_275991,275991,nt,NT_POOL
k562_276025,276025,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_276061,276061,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_276133,276133,nt,NT_POOL
k562_276218,276218,nt,NT_POOL
k562_276241,276241,nt,NT_POOL
k562_276277,276277,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_276300,276300,nt,NT_POOL
k562_276365,276365,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_276415,276415,nt,NT_POOL
k562_276462,276462,nt,NT_POOL
k562_276560,276560,nt,NT_POOL
k562_276578,276578,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_276596,276596,nt,NT_POOL
k562_276633,276633,nt,NT_POOL
k562_276726,276726,perturbed,10202_ZNF207_P1_ENSG00000010244
k562_276734,276734,nt,NT_POOL
k562_276784,276784,nt,NT_POOL
k562_276921,276921,nt,NT_POOL
k562_276942,276942,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_276958,276958,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_277041,277041,nt,NT_POOL
k562_277073,277073,perturbed,10152_ZNF100_P1P2_ENSG00000197020
k562_277077,277077,nt,NT_POOL
k562_277116,277116,nt,NT_POOL
k562_277186,277186,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_277208,277208,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_277226,277226,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_277251,277251,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_277304,277304,nt,NT_POOL
k562_277378,277378,nt,NT_POOL
k562_277388,277388,nt,NT_POOL
k562_277423,277423,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_277444,277444,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_277499,277499,nt,NT_POOL
k562_277551,277551,nt,NT_POOL
k562_277629,277629,nt,NT_POOL
k562_277679,277679,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_277722,277722,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_277737,277737,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_277744,277744,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_277846,277846,nt,NT_POOL
k562_277883,277883,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_277884,277884,nt,NT_POOL
k562_277958,277958,nt,NT_POOL
k562_278002,278002,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_278003,278003,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_278013,278013,nt,NT_POOL
k562_278024,278024,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_278032,278032,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_278195,278195,nt,NT_POOL
k562_278292,278292,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_278405,278405,nt,NT_POOL
k562_278407,278407,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_278494,278494,nt,NT_POOL
k562_278583,278583,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_278606,278606,nt,NT_POOL
k562_278618,278618,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_278684,278684,nt,NT_POOL
k562_278824,278824,nt,NT_POOL
k562_278850,278850,nt,NT_POOL
k562_278924,278924,nt,NT_POOL
k562_279013,279013,nt,NT_POOL
k562_279057,279057,nt,NT_POOL
k562_279125,279125,nt,NT_POOL
k562_279266,279266,nt,NT_POOL
k562_279269,279269,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_279287,279287,nt,NT_POOL
k562_279370,279370,perturbed,10023_ZC3H18_P1P2_ENSG00000158545
k562_279399,279399,nt,NT_POOL
k562_279437,279437,perturbed,1035_C1orf109_P1_ENSG00000116922
k562_279492,279492,nt,NT_POOL
k562_279596,279596,nt,NT_POOL
k562_279665,279665,nt,NT_POOL
k562_279714,279714,nt,NT_POOL
k562_279772,279772,nt,NT_POOL
k562_279825,279825,nt,NT_POOL
k562_279981,279981,nt,NT_POOL
k562_280028,280028,nt,NT_POOL
k562_280064,280064,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_280184,280184,nt,NT_POOL
k562_280192,280192,perturbed,10236_ZNF24_P1P2_ENSG00000172466
k562_280264,280264,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_280291,280291,nt,NT_POOL
k562_280365,280365,nt,NT_POOL
k562_280437,280437,nt,NT_POOL
k562_280587,280587,nt,NT_POOL
k562_280650,280650,perturbed,1029_C1D_P1P2_ENSG00000197223
k562_280653,280653,nt,NT_POOL
k562_280670,280670,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_280711,280711,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_280780,280780,perturbed,1035_C1orf109_P1_ENSG00000116922
k562_280847,280847,nt,NT_POOL
k562_280853,280853,perturbed,10202_ZNF207_P1_ENSG00000010244
k562_280873,280873,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_280973,280973,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_281008,281008,nt,NT_POOL
k562_281087,281087,nt,NT_POOL
k562_281288,281288,nt,NT_POOL
k562_281306,281306,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_281310,281310,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_281396,281396,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_281426,281426,nt,NT_POOL
k562_281466,281466,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_281589,281589,nt,NT_POOL
k562_281618,281618,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_281641,281641,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_281664,281664,nt,NT_POOL
k562_281693,281693,nt,NT_POOL
k562_281712,281712,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_281724,281724,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_281740,281740,nt,NT_POOL
k562_281750,281750,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_281899,281899,nt,NT_POOL
k562_281964,281964,nt,NT_POOL
k562_282133,282133,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_282153,282153,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_282250,282250,nt,NT_POOL
k562_282278,282278,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_282346,282346,nt,NT_POOL
k562_282381,282381,nt,NT_POOL
k562_282434,282434,nt,NT_POOL
k562_282554,282554,nt,NT_POOL
k562_282669,282669,nt,NT_POOL
k562_282700,282700,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_282740,282740,perturbed,10297_ZNF335_P1P2_ENSG00000198026
k562_282749,282749,nt,NT_POOL
k562_282783,282783,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_282849,282849,nt,NT_POOL
k562_282874,282874,nt,NT_POOL
k562_282958,282958,nt,NT_POOL
k562_283027,283027,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_283056,283056,nt,NT_POOL
k562_283178,283178,nt,NT_POOL
k562_283190,283190,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_283256,283256,nt,NT_POOL
k562_283383,283383,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_283423,283423,nt,NT_POOL
k562_283468,283468,nt,NT_POOL
k562_283506,283506,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_283510,283510,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_283526,283526,nt,NT_POOL
k562_283673,283673,nt,NT_POOL
k562_283675,283675,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_283711,283711,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_283746,283746,nt,NT_POOL
k562_283786,283786,nt,NT_POOL
k562_283850,283850,nt,NT_POOL
k562_283898,283898,nt,NT_POOL
k562_283960,283960,nt,NT_POOL
k562_284019,284019,nt,NT_POOL
k562_284054,284054,nt,NT_POOL
k562_284090,284090,perturbed,10236_ZNF24_P1P2_ENSG00000172466
k562_284112,284112,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_284125,284125,nt,NT_POOL
k562_284134,284134,perturbed,10202_ZNF207_P1_ENSG00000010244
k562_284265,284265,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_284271,284271,nt,NT_POOL
k562_284405,284405,nt,NT_POOL
k562_284422,284422,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_284425,284425,perturbed,1032_C1QBP_P1P2_ENSG00000108561
k562_284459,284459,nt,NT_POOL
k562_284492,284492,nt,NT_POOL
k562_284523,284523,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_284557,284557,nt,NT_POOL
k562_284577,284577,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_284598,284598,nt,NT_POOL
k562_284676,284676,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_284706,284706,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_284713,284713,nt,NT_POOL
k562_284738,284738,nt,NT_POOL
k562_284774,284774,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_284815,284815,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_284818,284818,nt,NT_POOL
k562_284880,284880,nt,NT_POOL
k562_284942,284942,nt,NT_POOL
k562_284965,284965,nt,NT_POOL
k562_285015,285015,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_285028,285028,nt,NT_POOL
k562_285096,285096,nt,NT_POOL
k562_285156,285156,perturbed,10152_ZNF100_P1P2_ENSG00000197020
k562_285205,285205,nt,NT_POOL
k562_285227,285227,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_285278,285278,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_285304,285304,nt,NT_POOL
k562_285381,285381,nt,NT_POOL
k562_285433,285433,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_285439,285439,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_285458,285458,nt,NT_POOL
k562_285564,285564,perturbed,10139_ZMAT5_P1P2_ENSG00000100319
k562_285614,285614,nt,NT_POOL
k562_285664,285664,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_285695,285695,nt,NT_POOL
k562_285800,285800,nt,NT_POOL
k562_285809,285809,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_285814,285814,perturbed,1036_C1orf109_P2_ENSG00000116922
k562_285842,285842,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_285902,285902,nt,NT_POOL
k562_285966,285966,nt,NT_POOL
k562_286031,286031,nt,NT_POOL
k562_286148,286148,perturbed,10202_ZNF207_P1_ENSG00000010244
k562_286157,286157,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_286214,286214,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_286231,286231,nt,NT_POOL
k562_286257,286257,nt,NT_POOL
k562_286262,286262,perturbed,10152_ZNF100_P1P2_ENSG00000197020
k562_286290,286290,perturbed,10073_ZFC3H1_P1P2_ENSG00000133858
k562_286306,286306,nt,NT_POOL
k562_286373,286373,nt,NT_POOL
k562_286439,286439,nt,NT_POOL
k562_286519,286519,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_286613,286613,perturbed,1022_C19orf53_P1P2_ENSG00000104979
k562_286661,286661,nt,NT_POOL
k562_286715,286715,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_286732,286732,nt,NT_POOL
k562_286829,286829,nt,NT_POOL
k562_286899,286899,perturbed,1004_C17orf58_P1P2_ENSG00000186665
k562_286970,286970,nt,NT_POOL
k562_287088,287088,perturbed,1016_C19orf25_P1P2_ENSG00000119559
k562_287117,287117,perturbed,10201_ZNF207_P2_ENSG00000010244
k562_287143,287143,nt,NT_POOL
k562_287174,287174,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_287236,287236,perturbed,10280_ZNF317_P1P2_ENSG00000130803
k562_287238,287238,nt,NT_POOL
k562_287239,287239,perturbed,10136_ZMAT2_P1_ENSG00000146007
k562_287306,287306,perturbed,10236_ZNF24_P1P2_ENSG00000172466
k562_287314,287314,nt,NT_POOL
k562_287387,287387,perturbed,10023_ZC3H18_P1P2_ENSG00000158545
k562_287406,287406,nt,NT_POOL
k562_287447,287447,perturbed,10135_ZMAT2_P2_ENSG00000146007
k562_287530,287530,nt,NT_POOL
k562_287595,287595,nt,NT_POOL
k562_287662,287662,perturbed,10041_ZCRB1_P1P2_ENSG00000139168
k562_287693,287693,nt,NT_POOL
k562_287766,287766,nt,NT_POOL
